date,province,regency,commodity,price_type_id,price_type,nominal_price,source_level,responder_name
2019-08-20,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40000.0,kabupaten,
2019-08-21,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40000.0,kabupaten,
2019-08-22,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40000.0,kabupaten,
2019-08-23,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40000.0,kabupaten,
2019-08-26,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-08-27,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-08-28,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-08-29,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-08-30,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-02,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-03,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-04,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-05,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-06,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-09,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-10,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-11,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-12,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-13,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-16,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-17,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-18,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-19,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-20,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-23,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-24,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,24650.0,kabupaten,
2019-09-25,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-09-26,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-09-27,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-09-30,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-01,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-02,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-03,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-04,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-07,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-08,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-09,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-10,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-11,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-14,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-15,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-16,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-17,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-18,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-21,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-22,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-23,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-24,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,15650.0,kabupaten,
2019-10-25,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-10-28,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-10-29,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-10-30,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-10-31,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-01,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-04,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-05,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-06,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-07,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-08,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-11,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-12,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-13,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-14,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-15,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-18,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-19,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-20,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-21,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-22,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,22650.0,kabupaten,
2019-11-25,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-11-26,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-11-27,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-11-28,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-11-29,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-02,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-03,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-04,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-05,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-06,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-09,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-10,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-11,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-12,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-13,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-16,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-17,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-18,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-19,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-20,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-23,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-24,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-25,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,11350.0,kabupaten,
2019-12-26,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2019-12-27,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2019-12-30,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2019-12-31,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-01,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-02,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-03,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-06,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-07,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-08,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-09,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-10,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-13,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-14,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-15,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-16,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-17,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-20,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-21,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-22,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-23,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-24,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20000.0,kabupaten,
2020-01-27,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-01-28,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-01-29,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-01-30,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-01-31,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-03,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-04,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-05,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-06,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-07,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-10,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-11,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-12,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-13,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-14,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-17,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-18,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-19,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-20,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-21,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-24,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,50650.0,kabupaten,
2020-02-25,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-02-26,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-02-27,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-02-28,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-02,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-03,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-04,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-05,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-06,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-09,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-10,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-11,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-12,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-13,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-16,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-17,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-18,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-19,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-20,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-23,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-24,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-25,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,40650.0,kabupaten,
2020-03-26,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-03-27,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-03-30,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-03-31,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-01,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-02,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-03,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-06,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-07,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-08,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-09,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-10,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-13,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-14,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-15,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-16,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-17,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-20,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-21,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-22,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-23,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-24,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,20650.0,kabupaten,
2020-04-27,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-04-28,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-04-29,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-04-30,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-01,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-04,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-05,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-06,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-07,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-08,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-11,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-12,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-13,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-14,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-15,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-18,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-19,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-20,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-21,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-22,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-25,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,13000.0,kabupaten,
2020-05-26,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-05-27,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-05-28,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-05-29,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-01,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-02,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-03,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-04,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-05,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-08,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-09,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-10,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-11,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-12,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-15,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-16,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-17,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-18,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-19,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-22,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-23,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-24,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,8650.0,kabupaten,
2020-06-25,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-06-26,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-06-29,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-06-30,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-01,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-02,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-03,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-06,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-07,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-08,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-09,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-10,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-13,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-14,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-15,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-16,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-17,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-20,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-21,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-22,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-23,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,7650.0,kabupaten,
2020-07-24,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,9350.0,kabupaten,
2020-07-27,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,9350.0,kabupaten,
2020-07-28,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,9350.0,kabupaten,
2020-07-29,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,9350.0,kabupaten,
2020-07-30,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,9350.0,kabupaten,
2020-07-31,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,9350.0,kabupaten,
2020-08-03,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,9350.0,kabupaten,
2020-08-04,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,9350.0,kabupaten,
2020-08-05,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,9350.0,kabupaten,
2020-08-06,Jawa Barat,Kab. Cirebon,Cabai Merah Besar,4,Produsen,9350.0,kabupaten,
