date,province,regency,market,commodity,price_type_id,price_type,nominal_price
2024-09-19,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,23250.0
2024-09-20,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,23250.0
2024-09-23,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,23250.0
2024-09-24,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,23800.0
2024-09-25,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,14000.0
2024-09-26,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-09-27,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-09-30,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-01,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-02,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-03,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-04,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-07,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-08,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-09,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-10,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-11,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-14,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-15,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-16,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-17,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-18,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-21,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-22,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-23,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-24,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13150.0
2024-10-25,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-10-28,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-10-29,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-10-30,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-10-31,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-01,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-04,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-05,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-06,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-07,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-08,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-11,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-12,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-13,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-14,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-15,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-18,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-19,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-20,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-21,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-22,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,11900.0
2024-11-25,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-11-26,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-11-27,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-11-28,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-11-29,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-02,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-03,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-04,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-05,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-06,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-09,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-10,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-11,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-12,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-13,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-16,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-17,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-18,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-19,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-20,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-23,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,13500.0
2024-12-24,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,15650.0
2024-12-25,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,28850.0
2024-12-26,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2024-12-27,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2024-12-30,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2024-12-31,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-01,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-02,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-03,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-06,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-07,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-08,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-09,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-10,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-13,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-14,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-15,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-16,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-17,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-20,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-21,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-22,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-23,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,30400.0
2025-01-24,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35400.0
2025-01-27,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-01-28,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-01-29,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-01-30,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-01-31,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-03,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-04,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-05,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-06,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-07,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-10,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-11,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-12,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-13,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-14,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-17,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-18,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-19,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-20,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-21,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-24,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,43400.0
2025-02-25,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35800.0
2025-02-26,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35850.0
2025-02-27,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,35850.0
2025-02-28,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-03,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-04,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-05,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-06,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-07,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-10,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-11,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-12,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-13,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-14,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-17,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-18,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-19,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-20,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-21,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-24,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,36050.0
2025-03-25,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,34300.0
2025-03-26,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-03-27,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-03-28,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-03-31,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-01,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-02,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-03,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-04,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-07,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-08,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-09,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-10,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-11,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-14,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-15,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-16,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-17,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-18,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-21,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-22,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-23,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-24,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,33800.0
2025-04-25,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25800.0
2025-04-28,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-04-29,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-04-30,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-01,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-02,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-05,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-06,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-07,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-08,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-09,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-12,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-13,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-14,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-15,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-16,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-19,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-20,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-21,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-22,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,24700.0
2025-05-23,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,22550.0
2025-05-26,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-05-27,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-05-28,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-05-29,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-05-30,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-02,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-03,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-04,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-05,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-06,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-09,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-10,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-11,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-12,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-13,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-16,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-17,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-18,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-19,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-20,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-23,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,19950.0
2025-06-24,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,20050.0
2025-06-25,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-06-26,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-06-27,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-06-30,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-01,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-02,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-03,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-04,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-07,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-08,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-09,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-10,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-11,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-14,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-15,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-16,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-17,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-18,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-21,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-22,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-23,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-24,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,21950.0
2025-07-25,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-07-28,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-07-29,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-07-30,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-07-31,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-01,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-04,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-05,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-06,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-07,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-08,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-11,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-12,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-13,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-14,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-15,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-18,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-19,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-20,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-21,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-22,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,27200.0
2025-08-25,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-08-26,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-08-27,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-08-28,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-08-29,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-01,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-02,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-03,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-04,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-05,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-08,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-09,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-10,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-11,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-12,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-15,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-16,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-17,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-18,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-19,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
2025-09-22,Jawa Timur,Semua Kota,Semua Pasar,Cabai Merah Besar,4,Produsen,25950.0
